Description,Photos,Group
"Ale Flores	Colaborador destacado	  · 23 de marzo a las 5:58 pm	  ·	Renta de estudios	Últimos dos estudios disponibles	Exclusivo mujeres	Colonia Loma bonita ejidal	Cerca ITESO UVM TEC MILENIUM … Ver más	Todas las reacciones:	4	4	7 comentarios	Me gusta	Comentar	Compartir	Ver más comentarios	Greta Valenzuela	Solo es un cuarto?	3 sem	Me gusta	Responder	Compartir	Ale Flores respondió	  ·	2 respuestas	Alison Cervantes	hola! me podrías dar más info?	3 sem	Me gusta	Responder	Compartir	Ale Flores respondió	  ·	1 respuesta		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=122146457726060793&amp;set=pcb.724301703196251&amp;__cft__[0]=AZW3esO_NGTxZv9PZW-vVIzGrlLdPOcxlj3Qh9HuRDCsQ7Mc0sF-5Va1EN0_KkXj7noJZ8QLGT_QJOaWX8FZ-UHXJlGLpEmL-ea_BC3wPc30SoYfpIRrsqXl2YqYiTuXqvhOh6UtTpH8EQHZKDMs_q6Daro90EYDuIjo23R9F_HAHvu5mYy0-Zeky9gjpYSntfbj8TIUm86wD0YjwhOovvzk&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=122146457780060793&amp;set=pcb.724301703196251&amp;__cft__[0]=AZW3esO_NGTxZv9PZW-vVIzGrlLdPOcxlj3Qh9HuRDCsQ7Mc0sF-5Va1EN0_KkXj7noJZ8QLGT_QJOaWX8FZ-UHXJlGLpEmL-ea_BC3wPc30SoYfpIRrsqXl2YqYiTuXqvhOh6UtTpH8EQHZKDMs_q6Daro90EYDuIjo23R9F_HAHvu5mYy0-Zeky9gjpYSntfbj8TIUm86wD0YjwhOovvzk&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=122146457834060793&amp;set=pcb.724301703196251&amp;__cft__[0]=AZW3esO_NGTxZv9PZW-vVIzGrlLdPOcxlj3Qh9HuRDCsQ7Mc0sF-5Va1EN0_KkXj7noJZ8QLGT_QJOaWX8FZ-UHXJlGLpEmL-ea_BC3wPc30SoYfpIRrsqXl2YqYiTuXqvhOh6UtTpH8EQHZKDMs_q6Daro90EYDuIjo23R9F_HAHvu5mYy0-Zeky9gjpYSntfbj8TIUm86wD0YjwhOovvzk&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=122146457912060793&amp;set=pcb.724301703196251&amp;__cft__[0]=AZW3esO_NGTxZv9PZW-vVIzGrlLdPOcxlj3Qh9HuRDCsQ7Mc0sF-5Va1EN0_KkXj7noJZ8QLGT_QJOaWX8FZ-UHXJlGLpEmL-ea_BC3wPc30SoYfpIRrsqXl2YqYiTuXqvhOh6UtTpH8EQHZKDMs_q6Daro90EYDuIjo23R9F_HAHvu5mYy0-Zeky9gjpYSntfbj8TIUm86wD0YjwhOovvzk&amp;__tn__=*bH-R",353648613594897
"Ale Flores	Colaborador destacado	  · 27 de febrero	  ·	Renta estudio completamente equipado con baño y cocina 	Cerca del ITESO UVM TEC MILENIUM 	$4,500	Mayor información 	33 39 50 80 25	Todas las reacciones:	1	1	5 comentarios	Me gusta	Comentar	Compartir	Ver más comentarios	Fernanda Sesen	Te mande mensaje	7 sem	Me gusta	Responder	Compartir	AnaLu LR	Información x favor	7 sem	Me gusta	Responder	Compartir	Flora Elena Guinto respondió	  ·	1 respuesta		Escribe un comentario público…","",353648613594897
"Ale Flores	Colaborador destacado	  · 3 de marzo	  ·				Renta de estudio completamente amueblado con servicios incluidos.	Cerca del ITESO UVM TEC MILENIUM	$ 4,500	33 39 50 80 25	Todas las reacciones:	3	3	20 comentarios	Me gusta	Comentar	Compartir	Ver más comentarios	Ajuysdi Cenapoa	Me interesa	3 sem	Me gusta	Responder	Compartir	Ale Flores respondió	  ·	3 respuestas	Knip Maldonado	Buenas tardes, me interesa. ¿Sigue disponible?	2 sem	Me gusta	Responder	Compartir	Ale Flores respondió	  ·	3 respuestas		Escribe un comentario público…","",353648613594897
"Alee Canul	4 de agosto de 2022	  ·	 La importancia de tener un patrimonio para ti y los tuyos 	Perfecta Joyita de Gran Santa Fe Norte III	Modelo favorito	Ca… Ver más	+9	Grupo Promotora Residencial Promociones Alejandra Canul	BUSCAS CASA EN MERIDA? CONTACTAME	WhatsApp	Grupo Promotora Residencial Promociones Alejandra Canul	2 de agosto de 2022	  ·	 La importancia de tener un patrimonio para ti y los tuyos 	Perfecta Joyita de Gran Santa Fe Norte III	Modelo favorito	Ca… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=152307630750024&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXS3kOCzRcLvFeKIVxTyKaMtgMokSMrrivdCKFuNf6dU1s95LUzqV6YrJTlS6q-iQwwhDpl6J6UkJchelK0XKHpjI99BFYS3OMrGVPSqzodmmdxPu7txLj45c4bW6BnbKj0hnZoAP0r3zHQDgJiXDnaR2u3oEkSdLo_FumUZDsXXIcypgd-fDjVwurcbLCwfR7JZKIgLdxZoDej23Gll2jOVb9SgZKlabbQ98bzV-ORcJkuvgL5EDDbhk-uklRs6URZikEea_TpLRR3-Y2PqQjA&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307654083355&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXS3kOCzRcLvFeKIVxTyKaMtgMokSMrrivdCKFuNf6dU1s95LUzqV6YrJTlS6q-iQwwhDpl6J6UkJchelK0XKHpjI99BFYS3OMrGVPSqzodmmdxPu7txLj45c4bW6BnbKj0hnZoAP0r3zHQDgJiXDnaR2u3oEkSdLo_FumUZDsXXIcypgd-fDjVwurcbLCwfR7JZKIgLdxZoDej23Gll2jOVb9SgZKlabbQ98bzV-ORcJkuvgL5EDDbhk-uklRs6URZikEea_TpLRR3-Y2PqQjA&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307680750019&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXS3kOCzRcLvFeKIVxTyKaMtgMokSMrrivdCKFuNf6dU1s95LUzqV6YrJTlS6q-iQwwhDpl6J6UkJchelK0XKHpjI99BFYS3OMrGVPSqzodmmdxPu7txLj45c4bW6BnbKj0hnZoAP0r3zHQDgJiXDnaR2u3oEkSdLo_FumUZDsXXIcypgd-fDjVwurcbLCwfR7JZKIgLdxZoDej23Gll2jOVb9SgZKlabbQ98bzV-ORcJkuvgL5EDDbhk-uklRs6URZikEea_TpLRR3-Y2PqQjA&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307704083350&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXS3kOCzRcLvFeKIVxTyKaMtgMokSMrrivdCKFuNf6dU1s95LUzqV6YrJTlS6q-iQwwhDpl6J6UkJchelK0XKHpjI99BFYS3OMrGVPSqzodmmdxPu7txLj45c4bW6BnbKj0hnZoAP0r3zHQDgJiXDnaR2u3oEkSdLo_FumUZDsXXIcypgd-fDjVwurcbLCwfR7JZKIgLdxZoDej23Gll2jOVb9SgZKlabbQ98bzV-ORcJkuvgL5EDDbhk-uklRs6URZikEea_TpLRR3-Y2PqQjA&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307730750014&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXS3kOCzRcLvFeKIVxTyKaMtgMokSMrrivdCKFuNf6dU1s95LUzqV6YrJTlS6q-iQwwhDpl6J6UkJchelK0XKHpjI99BFYS3OMrGVPSqzodmmdxPu7txLj45c4bW6BnbKj0hnZoAP0r3zHQDgJiXDnaR2u3oEkSdLo_FumUZDsXXIcypgd-fDjVwurcbLCwfR7JZKIgLdxZoDej23Gll2jOVb9SgZKlabbQ98bzV-ORcJkuvgL5EDDbhk-uklRs6URZikEea_TpLRR3-Y2PqQjA&amp;__tn__=*bH-y-R",358143165600537
"Alee Canul	4 de agosto de 2022	  ·	 La importancia de tener un patrimonio para ti y los tuyos 	Perfecta Joyita de Gran Santa Fe Norte III	Modelo favorito	Ca… Ver más	+9	Grupo Promotora Residencial Promociones Alejandra Canul	BUSCAS CASA EN MERIDA? CONTACTAME	WhatsApp	Grupo Promotora Residencial Promociones Alejandra Canul	2 de agosto de 2022	  ·	 La importancia de tener un patrimonio para ti y los tuyos 	Perfecta Joyita de Gran Santa Fe Norte III	Modelo favorito	Ca… Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=152307630750024&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXupAP_a9OA6sIo_gd9Jsfy1ZuugiGmHzm5ESoYfHe0XG1_bz5xZy-KdSeOrFqT1p4luuWgXelvouYHr8vfex6hDS_OWLOBjLAUFrS9Zfe_YsD0BPmuS8SHyMzCFUIM3hubmYJzZ36OAQLEXBAEYZDCbe13PxiK-wA4Wv3RSK8GPpaACAOuT_8FfOgCaCGJA2o0IKuZ-stBHQUzQUYR6eOmkTw4djJjtSZ2Tyt5G-LMJS0suj8o5sWl-wDtbQTFpas4jR9dw1i74WiOLxBqCall&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307654083355&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXupAP_a9OA6sIo_gd9Jsfy1ZuugiGmHzm5ESoYfHe0XG1_bz5xZy-KdSeOrFqT1p4luuWgXelvouYHr8vfex6hDS_OWLOBjLAUFrS9Zfe_YsD0BPmuS8SHyMzCFUIM3hubmYJzZ36OAQLEXBAEYZDCbe13PxiK-wA4Wv3RSK8GPpaACAOuT_8FfOgCaCGJA2o0IKuZ-stBHQUzQUYR6eOmkTw4djJjtSZ2Tyt5G-LMJS0suj8o5sWl-wDtbQTFpas4jR9dw1i74WiOLxBqCall&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307680750019&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXupAP_a9OA6sIo_gd9Jsfy1ZuugiGmHzm5ESoYfHe0XG1_bz5xZy-KdSeOrFqT1p4luuWgXelvouYHr8vfex6hDS_OWLOBjLAUFrS9Zfe_YsD0BPmuS8SHyMzCFUIM3hubmYJzZ36OAQLEXBAEYZDCbe13PxiK-wA4Wv3RSK8GPpaACAOuT_8FfOgCaCGJA2o0IKuZ-stBHQUzQUYR6eOmkTw4djJjtSZ2Tyt5G-LMJS0suj8o5sWl-wDtbQTFpas4jR9dw1i74WiOLxBqCall&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307704083350&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXupAP_a9OA6sIo_gd9Jsfy1ZuugiGmHzm5ESoYfHe0XG1_bz5xZy-KdSeOrFqT1p4luuWgXelvouYHr8vfex6hDS_OWLOBjLAUFrS9Zfe_YsD0BPmuS8SHyMzCFUIM3hubmYJzZ36OAQLEXBAEYZDCbe13PxiK-wA4Wv3RSK8GPpaACAOuT_8FfOgCaCGJA2o0IKuZ-stBHQUzQUYR6eOmkTw4djJjtSZ2Tyt5G-LMJS0suj8o5sWl-wDtbQTFpas4jR9dw1i74WiOLxBqCall&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=152307730750014&amp;set=pcb.152307997416654&amp;__cft__[0]=AZXupAP_a9OA6sIo_gd9Jsfy1ZuugiGmHzm5ESoYfHe0XG1_bz5xZy-KdSeOrFqT1p4luuWgXelvouYHr8vfex6hDS_OWLOBjLAUFrS9Zfe_YsD0BPmuS8SHyMzCFUIM3hubmYJzZ36OAQLEXBAEYZDCbe13PxiK-wA4Wv3RSK8GPpaACAOuT_8FfOgCaCGJA2o0IKuZ-stBHQUzQUYR6eOmkTw4djJjtSZ2Tyt5G-LMJS0suj8o5sWl-wDtbQTFpas4jR9dw1i74WiOLxBqCall&amp;__tn__=*bH-y-R",358143165600537
"Alejandra Garcia	3 d	  ·	Tengan cuidado con Perez Alejandra Marcela 	https://www.facebook.com/profile.php?id=61551205627397...	Este es su link de Facebook falso pide depósito para apartar una de sus mil casas que renta en muchos estados de la república este es su número de cuenta al que pide depósito  5579100361795212… Ver más	+12	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=481379834222412&amp;set=pcb.2387387514789554&amp;__cft__[0]=AZXq7H_wqoxBUkGg0CTM8rA1Ibfylvg8dYQhW_8cjVvTQ4R3oO84kj8al9gc9YSJGcIzCvzgxKFy7kgdvrDfvLJq6iIrIwJvIZF68wg14azigTwnfSUVq-TWZZ3JG046wsBh71uloU2lEOJUPpa9fImE57aNVWgijAVeseDyAUNypRqpdhZ9F0qo6Bi7MVotqjzDdG-wbwFEHS6vzIz8BgIo&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=481379950889067&amp;set=pcb.2387387514789554&amp;__cft__[0]=AZXq7H_wqoxBUkGg0CTM8rA1Ibfylvg8dYQhW_8cjVvTQ4R3oO84kj8al9gc9YSJGcIzCvzgxKFy7kgdvrDfvLJq6iIrIwJvIZF68wg14azigTwnfSUVq-TWZZ3JG046wsBh71uloU2lEOJUPpa9fImE57aNVWgijAVeseDyAUNypRqpdhZ9F0qo6Bi7MVotqjzDdG-wbwFEHS6vzIz8BgIo&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=481380350889027&amp;set=pcb.2387387514789554&amp;__cft__[0]=AZXq7H_wqoxBUkGg0CTM8rA1Ibfylvg8dYQhW_8cjVvTQ4R3oO84kj8al9gc9YSJGcIzCvzgxKFy7kgdvrDfvLJq6iIrIwJvIZF68wg14azigTwnfSUVq-TWZZ3JG046wsBh71uloU2lEOJUPpa9fImE57aNVWgijAVeseDyAUNypRqpdhZ9F0qo6Bi7MVotqjzDdG-wbwFEHS6vzIz8BgIo&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=481380404222355&amp;set=pcb.2387387514789554&amp;__cft__[0]=AZXq7H_wqoxBUkGg0CTM8rA1Ibfylvg8dYQhW_8cjVvTQ4R3oO84kj8al9gc9YSJGcIzCvzgxKFy7kgdvrDfvLJq6iIrIwJvIZF68wg14azigTwnfSUVq-TWZZ3JG046wsBh71uloU2lEOJUPpa9fImE57aNVWgijAVeseDyAUNypRqpdhZ9F0qo6Bi7MVotqjzDdG-wbwFEHS6vzIz8BgIo&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=481379917555737&amp;set=pcb.2387387514789554&amp;__cft__[0]=AZXq7H_wqoxBUkGg0CTM8rA1Ibfylvg8dYQhW_8cjVvTQ4R3oO84kj8al9gc9YSJGcIzCvzgxKFy7kgdvrDfvLJq6iIrIwJvIZF68wg14azigTwnfSUVq-TWZZ3JG046wsBh71uloU2lEOJUPpa9fImE57aNVWgijAVeseDyAUNypRqpdhZ9F0qo6Bi7MVotqjzDdG-wbwFEHS6vzIz8BgIo&amp;__tn__=*bH-R",1180084502186534
"Alejandra Orellana	11 de abril a las 11:16 pm	  ·	Alejandra Orellana	11 de abril a las 8:46 pm	  ·	Cuarto chico disponible apartir de 23 abril 2024	 ciudad granja servicios incluidos 	Cocina cuarto de lavado 	Internet luz gaz 	Baños compartidos … Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=3742808872669031&amp;set=pcb.3742808972669021&amp;__cft__[0]=AZUI0e3nlas82GFrw1newLrZTlFbNxtr7-hFcWB3teqn2Qqraq0xTnekzMysysLSVftxmiUvD8AtmphPLAT4P_3zhTYpTV_gjMci7eJVWCNW_sjzdX-5vQFasHudJ0FBoQySblazW9tS4CxK22tOJW3A2CLXqc9xUtAWkMvZz2o_Y1PhwMLdk5Dfi02bo8ZaoBMQlcjoTHaVah_FWTttp4tk6DIZ7zP6hXpYh8IVmhWEmwC3niDi0M18MT-qsJ5RqcQ&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3742808946002357&amp;set=pcb.3742808972669021&amp;__cft__[0]=AZUI0e3nlas82GFrw1newLrZTlFbNxtr7-hFcWB3teqn2Qqraq0xTnekzMysysLSVftxmiUvD8AtmphPLAT4P_3zhTYpTV_gjMci7eJVWCNW_sjzdX-5vQFasHudJ0FBoQySblazW9tS4CxK22tOJW3A2CLXqc9xUtAWkMvZz2o_Y1PhwMLdk5Dfi02bo8ZaoBMQlcjoTHaVah_FWTttp4tk6DIZ7zP6hXpYh8IVmhWEmwC3niDi0M18MT-qsJ5RqcQ&amp;__tn__=*bH-y-R",400768320908843
"Alejandra Orellana	11 de marzo	  ·	Alejandra Orellana	11 de marzo	  ·	Cuarto grande disponible  ciudad granja servicios incluidos 	Cocina cuarto de lavado 	Internet luz gaz 	Baños compartidos 	No niños … Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=3720397571576828&amp;set=pcb.3720397634910155&amp;__cft__[0]=AZWpIE6_YhTZbf50HbEf-msMWcc_ed4hUw3zdyCGdpn-SU28wPuRyUIeqVNgNzEEPrNgqfgYu1dJU4aCd5r8Xp6KltjaB25DFXEHNnt6ZZT1E02UD8sVnsitkixCcaF1v4R4VjDk2W7SduiDxQmwPLD2okAbGTHnEuAUvxYxosOJNYY9C_ijL5EVXVIq4HDKauKhG27wMOvCdw3q4IwJcd4vBv2s5U6mTbdKFyNdCnBztnyX6_ylEHlARSDoi87k7xc&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3720397611576824&amp;set=pcb.3720397634910155&amp;__cft__[0]=AZWpIE6_YhTZbf50HbEf-msMWcc_ed4hUw3zdyCGdpn-SU28wPuRyUIeqVNgNzEEPrNgqfgYu1dJU4aCd5r8Xp6KltjaB25DFXEHNnt6ZZT1E02UD8sVnsitkixCcaF1v4R4VjDk2W7SduiDxQmwPLD2okAbGTHnEuAUvxYxosOJNYY9C_ijL5EVXVIq4HDKauKhG27wMOvCdw3q4IwJcd4vBv2s5U6mTbdKFyNdCnBztnyX6_ylEHlARSDoi87k7xc&amp;__tn__=*bH-y-R",400768320908843
"Alejandra Orellana	12 de marzo	  ·	Cuarto chico disponible apartir de 13 marzo 2024	 ciudad granja servicios incluidos 	Cocina cuarto de lavado 	Internet luz gaz 	Baños compartidos … Ver más	Todas las reacciones:	1	1	2 comentarios	Me gusta	Comentar	Compartir	Alejandro Lopez	En donde se encuentra ??? Me puedes dar información	4 sem	Me gusta	Responder	Compartir	Alejandra Orellana respondió	  ·	1 respuesta		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=3721133348169917&amp;set=pcb.1204236187228715&amp;__cft__[0]=AZU2Q5IUklsvbj7iC4iW2wqfGc22vRz15hUI7_UJRVlsTg28LWLvKpMImic7RyWSYoVo-r1scBi4oeh9VfAALT0VxCSkLRuYXGX7w0JsZb22qVPviQd1i2vTJw--xuPi1K2kPDnxNm0cZAY3_pn1WIuVbiUCYkAbGVIImG6Yq548CTGj_qnU_r6bTJSr_BR9wgmo-FGCXiH8Kjx31pWugQmh&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=3721133384836580&amp;set=pcb.1204236187228715&amp;__cft__[0]=AZU2Q5IUklsvbj7iC4iW2wqfGc22vRz15hUI7_UJRVlsTg28LWLvKpMImic7RyWSYoVo-r1scBi4oeh9VfAALT0VxCSkLRuYXGX7w0JsZb22qVPviQd1i2vTJw--xuPi1K2kPDnxNm0cZAY3_pn1WIuVbiUCYkAbGVIImG6Yq548CTGj_qnU_r6bTJSr_BR9wgmo-FGCXiH8Kjx31pWugQmh&amp;__tn__=*bH-R",400768320908843
"Alejandra Orellana	14 de marzo	  ·	Alejandra Orellana	12 de marzo	  ·	Cuarto chico disponible apartir de 13 marzo 2024	 ciudad granja servicios incluidos 	Cocina cuarto de lavado 	Internet luz gaz 	Baños compartidos … Ver más	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=3721128614837057&amp;set=pcb.3721128671503718&amp;__cft__[0]=AZX-0OVFMU5ILKIpenkDQIBgfg3TR7W3nV2LhuTWSn750V0GQdpyJ5prFqtgaFPcWKhV7B7adDeQjNESg5GYdm3_DhH5JDs14g2GwgAWquFWMkV3QPiuKHopDHyUHjPO6gQOOOKHaMrFlMzJtHGRYd_wOY0goryrEi8RSSvbQL0bHvNkZHSExrbiH6frb54sp8IVIX8DuYXYXCY0-81Bfa1rTDQYrHPqw4B2UmdlvCWaMOAMSU8mhVrnmqvfa-njZEk&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3721128648170387&amp;set=pcb.3721128671503718&amp;__cft__[0]=AZX-0OVFMU5ILKIpenkDQIBgfg3TR7W3nV2LhuTWSn750V0GQdpyJ5prFqtgaFPcWKhV7B7adDeQjNESg5GYdm3_DhH5JDs14g2GwgAWquFWMkV3QPiuKHopDHyUHjPO6gQOOOKHaMrFlMzJtHGRYd_wOY0goryrEi8RSSvbQL0bHvNkZHSExrbiH6frb54sp8IVIX8DuYXYXCY0-81Bfa1rTDQYrHPqw4B2UmdlvCWaMOAMSU8mhVrnmqvfa-njZEk&amp;__tn__=*bH-y-R",400768320908843
"Alejandra Orellana	18 de marzo	  ·	Alejandra Orellana	18 de marzo	  ·	Cuarto chico disponible apartir de  marzo 2024	 ciudad granja servicios incluidos 	Cocina cuarto de lavado 	Internet luz gaz 	Baños compartidos … Ver más	2 comentarios	Me gusta	Comentar	Compartir	Miguel Castro	Dónde es	4 sem	Me gusta	Responder	Compartir	Alejandra Orellana respondió	  ·	1 respuesta		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=3725280314421887&amp;set=pcb.3725280381088547&amp;__cft__[0]=AZVDvqv3ZQVhJE0ulwe9N36cyeoWaRkcC-X4HVOJt9oP9LTDOuXfTgz4uzNVTWQAB9qHPyOSQUNlkryM1KfQ_C_NyDXTrpItbOlZNtrdpk9ziM08N81a-pRTI7yjG4AR5vcnk8b5Nsxxt2RG_GemrCtvy7v27BEF2XQev_Ysqmflv5cAYwNzjNkBtE_CuNC97F599LopMA6nI-6eV0BShauGuYZZLaUbLL6jU4O7LzQjF62F7T102zAKJOeg-fdA228&amp;__tn__=*bH-y-R,https://www.facebook.com/photo/?fbid=3725280357755216&amp;set=pcb.3725280381088547&amp;__cft__[0]=AZVDvqv3ZQVhJE0ulwe9N36cyeoWaRkcC-X4HVOJt9oP9LTDOuXfTgz4uzNVTWQAB9qHPyOSQUNlkryM1KfQ_C_NyDXTrpItbOlZNtrdpk9ziM08N81a-pRTI7yjG4AR5vcnk8b5Nsxxt2RG_GemrCtvy7v27BEF2XQev_Ysqmflv5cAYwNzjNkBtE_CuNC97F599LopMA6nI-6eV0BShauGuYZZLaUbLL6jU4O7LzQjF62F7T102zAKJOeg-fdA228&amp;__tn__=*bH-y-R",400768320908843
"Alejandro Contreras	7 de marzo	  ·	Hola, tengo departamento para compartir en el sauz, planta baja, patio amplio, lavadero, lavadora, estufa, refri muy grande, sala con tv llave, cochera, todos los servicios, Internet, luz, agua, gas.. atiendo WhatsApp y llamadas 3334108710, a 3 cuadras del tren ligero línea 1 españa(a 8 min.)del centro, pasa 214,223,358,919A,128,a 10 MIN. De plaza del sol, cerca soriana, coppel, farmacia gdl y abc, gim etc... 3500 mens. H/M  opcional	+10	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=1594091771402579&amp;set=pcb.1201101664208834&amp;__cft__[0]=AZVrrKh1Z5-_ex8vzE_xersso-R4T8VETVmxV-xkjFVDN-v-NOB_CzNglKRwY7ZWH3AybXbRbzhGPpLw-cikb5gwB6HZeALvWbxUBgijCEbnnxL3TVRUlphovJczAemV2e7jnreqDABuvYGLc3dCnBPuyI0lIYM_nh2f6Hz7SLTclAGajcvaeMd_X23Mqs1RQL6CwATNo_ut6T4fHOkQ22dq&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=1594091808069242&amp;set=pcb.1201101664208834&amp;__cft__[0]=AZVrrKh1Z5-_ex8vzE_xersso-R4T8VETVmxV-xkjFVDN-v-NOB_CzNglKRwY7ZWH3AybXbRbzhGPpLw-cikb5gwB6HZeALvWbxUBgijCEbnnxL3TVRUlphovJczAemV2e7jnreqDABuvYGLc3dCnBPuyI0lIYM_nh2f6Hz7SLTclAGajcvaeMd_X23Mqs1RQL6CwATNo_ut6T4fHOkQ22dq&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=1594091844735905&amp;set=pcb.1201101664208834&amp;__cft__[0]=AZVrrKh1Z5-_ex8vzE_xersso-R4T8VETVmxV-xkjFVDN-v-NOB_CzNglKRwY7ZWH3AybXbRbzhGPpLw-cikb5gwB6HZeALvWbxUBgijCEbnnxL3TVRUlphovJczAemV2e7jnreqDABuvYGLc3dCnBPuyI0lIYM_nh2f6Hz7SLTclAGajcvaeMd_X23Mqs1RQL6CwATNo_ut6T4fHOkQ22dq&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=1594091884735901&amp;set=pcb.1201101664208834&amp;__cft__[0]=AZVrrKh1Z5-_ex8vzE_xersso-R4T8VETVmxV-xkjFVDN-v-NOB_CzNglKRwY7ZWH3AybXbRbzhGPpLw-cikb5gwB6HZeALvWbxUBgijCEbnnxL3TVRUlphovJczAemV2e7jnreqDABuvYGLc3dCnBPuyI0lIYM_nh2f6Hz7SLTclAGajcvaeMd_X23Mqs1RQL6CwATNo_ut6T4fHOkQ22dq&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=1594091914735898&amp;set=pcb.1201101664208834&amp;__cft__[0]=AZVrrKh1Z5-_ex8vzE_xersso-R4T8VETVmxV-xkjFVDN-v-NOB_CzNglKRwY7ZWH3AybXbRbzhGPpLw-cikb5gwB6HZeALvWbxUBgijCEbnnxL3TVRUlphovJczAemV2e7jnreqDABuvYGLc3dCnBPuyI0lIYM_nh2f6Hz7SLTclAGajcvaeMd_X23Mqs1RQL6CwATNo_ut6T4fHOkQ22dq&amp;__tn__=*bH-R",400768320908843
"Alejandro Rl	22 de diciembre de 2023	  ·	Se renta espacio para uñas, negocio aclientado, en zona comercial a unas calles de forum y de prepa vocacional 	Inf. 3316951805 y 3327220009	Me gusta	Comentar	Compartir		Escribe un comentario público…","https://www.facebook.com/photo/?fbid=3090576071077860&amp;set=pcb.1278544509484672&amp;__cft__[0]=AZVnQXyT64rsJX1ZSQu5iso0li-_r9nDQSmM0Muh4GhOiCijMQm9pqniFS4bYJmbx-3xbGoo62LD3t31j2mBOez_OtOamvsZnoXnm40ImWz1ZiOBMQgAVUSkxTs_4FB8stwi9EeksugmCS0BdbAvJpPg0mTQZpKby6RBPVHuMnjz9Wg2266W7GdPOIiEGRAMyKoXjNj19q6iSE38YJnc0kwc&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=3090576107744523&amp;set=pcb.1278544509484672&amp;__cft__[0]=AZVnQXyT64rsJX1ZSQu5iso0li-_r9nDQSmM0Muh4GhOiCijMQm9pqniFS4bYJmbx-3xbGoo62LD3t31j2mBOez_OtOamvsZnoXnm40ImWz1ZiOBMQgAVUSkxTs_4FB8stwi9EeksugmCS0BdbAvJpPg0mTQZpKby6RBPVHuMnjz9Wg2266W7GdPOIiEGRAMyKoXjNj19q6iSE38YJnc0kwc&amp;__tn__=*bH-R,https://www.facebook.com/photo/?fbid=3090576137744520&amp;set=pcb.1278544509484672&amp;__cft__[0]=AZVnQXyT64rsJX1ZSQu5iso0li-_r9nDQSmM0Muh4GhOiCijMQm9pqniFS4bYJmbx-3xbGoo62LD3t31j2mBOez_OtOamvsZnoXnm40ImWz1ZiOBMQgAVUSkxTs_4FB8stwi9EeksugmCS0BdbAvJpPg0mTQZpKby6RBPVHuMnjz9Wg2266W7GdPOIiEGRAMyKoXjNj19q6iSE38YJnc0kwc&amp;__tn__=*bH-R",324860251519774
